SRR1778450.KEGG,SRR1778451.KEGG,SRR1778452.KEGG,SRR1778453.KEGG,SRR1778454.KEGG,SRR1778455.KEGG,SRR1778456.KEGG,SRR341654.KEGG,SRR341655.KEGG,SRR341656.KEGG,SRR341657.KEGG,SRR341658.KEGG,SRR341659.KEGG,SRR341660.KEGG,SRR341661.KEGG,SRR341662.KEGG,SRR341663.KEGG,SRR341664.KEGG,SRR341665.KEGG,SRR341666.KEGG,SRR341667.KEGG,SRR341668.KEGG,SRR341669.KEGG,SRR341670.KEGG,SRR341671.KEGG,SRR341672.KEGG,SRR341673.KEGG,SRR341674.KEGG,SRR341675.KEGG,SRR341676.KEGG,SRR341677.KEGG,SRR341678.KEGG,SRR341679.KEGG,SRR341680.KEGG,SRR341681.KEGG,SRR341682.KEGG,SRR341683.KEGG,SRR341684.KEGG,SRR341685.KEGG,SRR341686.KEGG,SRR341687.KEGG,SRR341688.KEGG,SRR341689.KEGG,SRR341690.KEGG,SRR341691.KEGG,SRR341692.KEGG,SRR341693.KEGG,SRR341694.KEGG,SRR341695.KEGG,SRR341696.KEGG,SRR341697.KEGG,SRR341698.KEGG,SRR341699.KEGG,SRR341700.KEGG,SRR341701.KEGG,SRR341702.KEGG,SRR341703.KEGG,SRR341704.KEGG,SRR341705.KEGG,SRR341706.KEGG,SRR341707.KEGG,SRR341708.KEGG,SRR341709.KEGG,SRR341710.KEGG,SRR341711.KEGG,SRR341712.KEGG,SRR341713.KEGG,SRR341714.KEGG,SRR341715.KEGG,SRR341716.KEGG,SRR341717.KEGG,SRR341718.KEGG,SRR341719.KEGG,SRR341720.KEGG,SRR341721.KEGG,SRR341722.KEGG,SRR341723.KEGG,SRR341724.KEGG,SRR341725.KEGG,SRR413615.KEGG,SRR413626.KEGG,SRR413631.KEGG,SRR413632.KEGG,SRR413633.KEGG,SRR413634.KEGG,SRR413668.KEGG,SRR413669.KEGG,SRR413670.KEGG,SRR413671.KEGG,SRR413672.KEGG,SRR413673.KEGG,SRR413674.KEGG,SRR413675.KEGG,SRR413676.KEGG,SRR413677.KEGG,SRR413678.KEGG,SRR413680.KEGG,SRR413686.KEGG,SRR413694.KEGG,SRR413700.KEGG,SRR413708.KEGG,SRR413714.KEGG,SRR413721.KEGG,SRR413724.KEGG,SRR413725.KEGG,SRR413726.KEGG,SRR413727.KEGG,SRR413728.KEGG,SRR413730.KEGG,SRR413731.KEGG,SRR413732.KEGG,SRR413733.KEGG,SRR413734.KEGG,SRR413735.KEGG,SRR413736.KEGG,SRR413737.KEGG,SRR413738.KEGG,SRR413742.KEGG,SRR413743.KEGG,SRR413744.KEGG,SRR413745.KEGG,SRR413746.KEGG,SRR413747.KEGG,SRR413748.KEGG,SRR413749.KEGG,SRR413750.KEGG,SRR413751.KEGG,SRR413752.KEGG,SRR413753.KEGG,SRR413754.KEGG,SRR413756.KEGG,SRR413757.KEGG,SRR413758.KEGG,SRR413759.KEGG,SRR413760.KEGG,SRR413761.KEGG,SRR413762.KEGG,SRR413763.KEGG,SRR413764.KEGG,SRR413765.KEGG,SRR413766.KEGG,SRR413767.KEGG,SRR413768.KEGG,SRR413769.KEGG,SRR413770.KEGG,SRR413771.KEGG,SRR413772.KEGG,SRR413773.KEGG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.318091199202729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5258584032981417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.013626619414442898,0.0,0.0,0.0,0.007984820040678365,0.0,0.0165248454676867,0.0,0.0,0.0,0.0,0.0,0.0,0.016653203560113336,0.027366405115113637,0.0,0.0,0.013783815433099693,0.0,0.0,0.0,0.036890110540265926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135980364798443,0.014769472688627518,0.0,0.0,0.0,0.03219960619508834,0.0,0.016082635715344875,0.0,0.0,0.0,0.01709523848539186,0.0,0.020014968424598115,0.0,0.0,0.0,0.0160541013988708,0.0,0.0,0.04851520993393957,0.0,0.0,0.08112143400916226,0.0,0.01122367664041945,0.0,0.0,0.0,0.0,0.02586510248867319,0.0,0.0,0.0,0.038801374681951065,0.0,0.0,0.0,0.0,0.023255352300303185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012339826400409471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024177814301165258,0.0,0.0,0.0,0.0,0.00927550157487483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214655135961875,0.007870036892493071,0.010607993874032549,0.0,0.0,0.0,0.0,0.0,0.013069150019521305,0.0,0.023084987107663983,0.0,0.01930338383016529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009074804714791936,0.0062477486483435785,0.0,0.0,0.0,0.0
0.0,0.0,0.013112039929224184,0.0,0.11043006418629753,0.0,0.13822469099358894,0.0,0.0,0.528021139611554,0.010235593067168529,0.025099686854912817,0.16559684243586129,0.0,0.0,0.08956594506579614,0.1834420498653875,0.026417650226118642,0.020399078219285074,0.1181603531207772,0.17029684823910224,0.0,0.0,0.8037312715020941,0.0,0.0,0.0,0.08117598546364788,0.3364547869942963,0.0911920515161323,0.0,0.5693938720361154,0.0,0.0,0.0,0.0,0.10981519581653278,0.0,0.0,0.0,0.04767797514447561,0.0,0.1457687414852403,0.0,0.2607844525174449,0.1398885557438507,0.0,0.0,0.2945707591018471,0.06304728244842832,0.0,0.0,0.08615873461057744,0.4059488059605808,0.022772598660354373,0.07170776073699532,0.3961485263032283,0.0,0.2323169246627356,0.07447803448819075,0.0,0.0,0.0,0.06934471338426253,0.0,0.08781583402534328,0.2602424957044803,0.14315828399870387,0.21827280328343965,0.030689204071140414,0.02446153014099581,0.0,0.01149563883782944,0.09771865764407092,0.0325945907107108,0.04192981635144245,0.09356017616233783,0.0,0.0,0.13539039602365094,0.0,0.03234068450785735,0.07686005274640678,0.03344062213263325,0.04379243379339109,0.048264090509491715,0.01122367664041945,0.0,0.042560294472798764,0.04657487446471792,0.0,0.0,0.0,0.6791715408984298,0.05004887960722227,0.4781434732681903,0.26057973720427835,0.013655201782762454,0.0,0.0,0.4162128168602836,0.21925217498410293,0.062301346658083935,0.06515867512854683,0.030420836422108424,0.08987775748275817,0.0,0.0,0.0,0.005730530057399181,0.0,0.5616047495064016,0.002781717933745814,0.0,0.0,0.2047417145147608,0.0,0.4777602089211767,0.0,0.4731530773687921,0.4132366136792429,0.0,0.057276965073247615,0.08747641949270918,0.0,0.0,0.0,0.0,0.08170775407392322,0.27380231157622265,0.0,0.0,0.0,0.0,0.0,0.1621326779378768,0.3365004899900438,0.0,0.07163912209420782,0.0,0.0,0.025567489105704732,0.06342010576302558,0.05921681655379864,0.0,0.0,0.124010442401904,0.0
0.0,0.0,0.10988204203038164,0.0,0.0,0.0,0.6530141437189458,0.0,0.0,1.3240328935176695,0.0,0.011781859459914713,0.4136049134123687,0.0,0.16785886575159276,0.05468180223693405,0.2150199934520302,0.64004706733399,0.001744605725739235,1.1238317095660173,0.13811981634154422,0.0,0.0,0.10712540987926474,0.7290436860876809,0.0,0.8661404461482726,0.3628121112494632,0.6226024284182785,0.07098002491652965,0.0,0.970058480831657,0.010335864279546863,1.3540684440769422,0.0,0.0,0.5717835824399533,0.0,0.08221207137656203,0.16704957171549162,0.1377526950110081,0.0,0.0,0.0,0.18041523793238504,0.20320115631661104,0.0,0.0,0.5479235752450845,0.26490869136514456,0.0,0.27666340713389176,0.5920048721371958,0.12341458015091712,0.03508895776711922,0.2802793351254373,0.0,0.0,0.4300175867276597,1.4220607283034905,0.9209563682549003,1.6615535185761907,0.0,0.0,0.9194697570671404,0.5322471297065465,1.0877818961651988,1.0876597132578996,0.9536451887051912,0.07957950258035637,0.0,1.2316781617985106,0.09516828342811992,0.7000579083193599,0.2876732300456369,0.0,0.4998739436421256,0.0,0.0,0.0,0.0,0.294194309759318,0.8763460231214267,0.0,0.08568298567511534,0.22369438120559668,0.006721702852429289,0.0,0.7824924401078212,0.17830033463424025,0.0,0.11363382964643312,0.0,0.16573832284669412,0.31916702154111026,0.3008851494098441,0.4040311396218253,0.09813654293636892,0.0,1.7047967299312174,0.1338791218574779,0.7487360058914273,0.12765969037732627,0.4355965930678073,0.0,0.19058957727092304,0.0,0.0,0.11817364550014532,0.26796719376332645,0.5322870327639655,0.3657149304275569,0.03051971452196868,0.4298355317030142,0.016325154621824857,0.0,0.0,0.5816501204445783,0.37303007931996623,0.8298089771349202,1.1767823191013025,0.0,0.4149473280209071,0.25722791155451713,0.7728991222893085,0.0,1.4194795645165863,0.3313039344234616,0.4568166606314591,0.21605125763313346,0.0,0.0,0.8887958423917224,0.0,0.0,0.7659335539828271,0.26125398379728404,0.0,0.1938726496848257,0.0,0.0,0.0,0.0,0.30898987100379205,0.0,0.0,0.2854258936635368,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16613696573709047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006448839145303486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019886909096969867,0.0,3.131126839061563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13053555675618825,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31437170146449384,0.0,0.0,0.0,1.2372638904845972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97895339478734,0.0,0.0,0.0,0.0,0.0,0.0,2.19801317512458,0.0,0.0,0.0,0.0,0.6750752027477495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4036603873965531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042270685552368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022857802218122,0.33613482547866097,0.0,0.0,0.0,0.0,2.2510646194988277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5505805773407657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7433318459635685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.2909315582690395,0.0,0.24939679532553896,0.0,0.07499858114398758,0.01968768310191641,0.0,1.0782067527887793,0.0,0.07625807472155982,1.126166730006533,0.0,0.18260331798563714,0.1043232393333298,0.07409435357387338,0.2252625885418399,0.06861578429830968,0.13226096151430902,0.04919859144117625,0.0,0.0,1.1986638724841574,0.25464241422695233,0.0,0.09728716518059163,0.13499630318878975,0.10807610622391478,0.2023863753347893,0.0,0.0,0.3011661893368813,0.9228448224551172,0.12016611670960145,0.0,0.13178701006254098,0.0,0.10508800759499606,0.15766464701147154,0.058607429959615015,0.0,0.5553253589892455,0.0,0.03200207337744527,0.13264264253961866,0.020697759594624703,0.20046668795508327,0.7062962544263282,0.2611937960183988,0.0,0.0,0.2081551359872765,0.19307782154636707,0.038773286192470516,0.22270565825226354,0.10859805325665052,0.5138040113732223,0.2714376287778105,0.0,0.1928506473392508,0.8420777457359137,0.19775218503461772,0.0,0.0,0.3288709230944649,0.5292012665010506,0.6767999695789078,1.3848013601452374,0.042097970792802766,0.18419141277911694,0.1621068908905917,0.0587598007412604,0.3784561339158168,0.12024575834994734,0.06301966207355178,1.0549248631584578,0.0,0.0,0.7781412771005576,0.1168970182882624,0.28890187008789725,0.3937895943350267,1.1501762066642285,0.07542309856035337,0.13705753089848646,0.02580841895842179,0.0,0.21249463426085105,0.04971439979563009,0.0,0.0,0.0,0.7214514094449556,0.1842675973774512,1.1171497737721234,0.5247156506733832,0.0,0.5031248074485044,0.0,0.3733865120889979,0.7308790268108958,0.20549260978018435,0.4206494739553092,0.5779049143706267,0.34891224099419954,0.0935196124700371,0.0,0.0,0.0,0.24769666376857685,0.4709897104541148,0.2288617783443268,0.16485062528283842,0.0,0.8958842359514999,0.0,0.7716236305997984,0.2401555478087968,0.9504908102770492,0.9518563169875712,0.0,0.4709688930948432,0.216883186528145,0.21070056262980394,0.4827243969588557,0.4582770006958051,0.2742318377954939,0.4274989052223951,0.12440754722248483,0.0,0.0,0.0,1.2448140094239881,0.0,0.6377029763346446,0.4677281331993986,0.1252278843093924,0.14767139725055475,0.0,0.6856531502583675,0.2443147374579635,0.3055970348986943,0.13880136534558174,0.0,0.3756678228190392,0.3009085714949139,0.9471948430707128
0.0,0.0,1.2124946342608511,0.17852981141829494,0.04421224088314212,0.0,0.2052673822345096,0.1066431271979044,0.0,0.44589617298965856,1.105684781852199,0.056292185529238425,0.2684463710695521,0.5856932810931418,0.4231801312383732,0.06195587536058456,0.0,0.07768052728514906,0.006161558425724057,0.2125942395211939,0.13402374700808076,0.0,0.02309918497547594,0.10089693525503077,0.4893374088893817,0.0,0.17348566360154985,0.2544972957798262,0.1482573267159668,0.1463684791639409,0.0,0.0,0.3224358341848806,0.2733249101900253,0.0,0.1172694845999639,0.14160281749666245,0.13432609820891075,0.09216683635200854,0.22243364060591525,0.028102322398178642,0.0,0.4787337083575881,0.0,0.3120842615147539,0.15136528127010024,0.01746587305156388,0.0,0.2634431115314723,0.23544523200734924,0.10652253133215522,0.2815380241689824,0.1480490235016518,0.05141386792101298,0.023042392665863817,0.2347465517443222,0.5407117420592744,0.12381184899511652,0.133208397568535,0.33860126423548914,0.3307878362655241,0.5930094911542463,0.11056369655401893,0.1835436812095036,0.3407559445998752,1.002083189591822,0.0,0.35546738837609904,1.6329149563561332,0.0069945149613163575,0.10929368902294002,0.4359698937247633,0.09155767301739696,0.2978135638818128,0.3667222661991819,0.0635167479342737,0.3482890832891157,0.0,0.6114840251791259,2.4984398099035956,0.0638204383336228,0.2348446325466365,0.13671638448831194,0.3520353016444019,0.04131308232863195,0.054153871762707834,0.03218549760501426,0.0,0.2267797802978908,0.05327819274266858,0.1891603710363757,0.0,0.0,0.02689918590417894,0.16576404506716996,0.5754672426430123,0.5599029043616996,0.0,0.0,0.2768301293582733,0.410818667262699,0.5066324063243761,0.09420904017727358,0.2623128779163344,0.2715093428075621,0.09143580947882768,0.0,0.07320327215670748,0.03404663960583396,0.049031262632712735,0.10210714842967077,0.2100272101637091,0.15239112622298007,0.033356041312952125,0.1205510105825271,0.2434619223808387,0.0,0.7860777348129064,0.8140581620765358,0.2696675533151328,1.8362230892959757,0.19943678355885694,0.15766464701147154,0.1386965326071997,0.10989541090148708,0.22897256976016075,0.3500898403771696,0.2730503328422057,0.5225077763668068,0.09369538023355704,0.0,0.0,0.9222206877149094,0.0,0.0006058047070884612,0.4361085236566938,0.5867983638216088,0.0,0.026460145134026645,0.0,0.0,0.06794154092070276,0.351040277123814,0.011109150902074549,0.0,0.0016581460456825301,0.5590120587579542,0.0
0.0,0.016710247935668762,0.0,0.04167754793486796,0.0,0.029686101161859886,0.0,0.0444920444256279,0.6948178046376695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14400720089384705,0.0,0.0,0.0,0.026502638790274414,0.00647756407120479,0.10240282397124856,0.0,0.0,0.0,0.0,0.0,0.0,0.4674568714755512,0.09200441794417888,0.847299435382739,0.0,0.0,0.0,0.0,0.0,0.10886564517062952,0.0,0.0,0.0,0.017921907997262315,0.0,0.013054853099598895,0.0,0.09647776880556304,0.013969570466278627,0.0,0.0,0.0,0.1527026309157536,0.0,0.24701604976734504,0.0,0.0005625413775067458,0.0,0.36828783626665695,0.0,0.0,0.1431060266396149,0.0,0.0,0.0,0.0,0.11251332083459634,0.0,0.0,0.0,0.0,0.12644429972469104,0.0,0.0,0.2830327746164152,0.0,0.0,0.04314849223581057,0.0,0.019616524292922537,0.32522521067716115,0.0,0.0,0.0,0.0,1.3981697485073008,0.0,0.0,0.0,0.0,0.0,0.10545012479651236,0.0,0.05309743089817756,0.2609289399568757,0.0,0.0,0.0,0.0,0.01947419614465896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046029994647327065,0.10457820713446388,0.044673887632154866,0.0,0.0,0.0,0.0,0.18492769542791326,0.0,0.030816308167155644,0.0,0.0,0.0,0.0,0.037579019596459866,0.0,0.0,0.0,0.17246191288649196,0.0,0.0,0.0,0.006190289072069834,0.0,0.07312099073384791,0.0,0.0,0.0,0.0,1.0547234727318866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022531161249852043,0.0,0.0,0.0
0.0,0.0,0.15893156389179075,0.0,1.1202723045864285,0.0,0.015711645573419374,1.3523009023585284,0.17919253938802454,1.8770885089140288,0.5443370040729186,0.0,0.01760839945782157,0.090108184223089,0.9637626341330096,0.14837448405845965,0.3423613112507999,0.11947570493380592,0.5005063467386142,0.04531714884668228,0.04418425754400383,0.0,0.5330948323067983,0.6023713592674607,0.6458491941517959,0.0,0.022332300098056392,0.0,1.8818564438994645,0.4507282640599526,0.0,0.0,0.0,0.0,0.0,0.3283769340326658,0.7645414908812299,0.018206856653311863,0.09881029651698876,0.0,1.941632197654482,0.0,1.3364776386731476,0.0,0.03946129680423949,0.0,0.0,0.0,0.9158726880606484,0.7840767646904484,0.0,0.30336577671342185,0.5702880483007056,0.5088951076741471,0.0,0.9431111650604058,0.09891806789637388,1.1056244451117323,2.884244285502292,0.49744375395480606,0.012711684510398084,0.0,0.6533994348313128,0.0,0.2175037165474705,0.0,0.09450633868149234,1.093823812365924,0.014526692106933784,1.3244707669614757,0.0,0.0,0.0,0.010880072147519756,1.0224885504533965,0.014212444812104713,0.6199857489551712,0.0,0.9685405446562844,0.0,0.115499412557526,0.1248442363161382,0.7705161639516659,0.013569452978943904,0.1448817158078236,0.0,0.3419174523557831,0.0,0.049686522977293895,0.01819261055709456,0.8904856050355309,0.8944414011611901,0.056292185529238425,0.2865026863376991,0.3924932834553118,0.04131308232863195,0.3637317825444475,0.5541467667465125,0.0095908259571858,0.0,0.0,1.0600197058017398,0.06733582925341677,1.4466850039586368,1.5787793438348403,0.0,0.6287456040804842,0.7661626063858592,0.15306596806897868,0.0,0.0,0.8844572586923408,0.2373923957574203,0.1352327718077243,0.0,0.0,0.11725618388739185,0.18241262908137346,0.920003588632365,0.2619640100242711,0.0,0.0,0.0,0.6750571314488472,0.5301007148023966,1.9588723638389267,0.0,0.5964485978935641,0.04327450341953227,0.16623982344308566,0.21698248926876829,0.0,0.0,0.0,0.10878537280778268,0.7861948604505506,0.12879489125493326,0.0,0.007826990857384745,0.0,0.0,2.176989705327299,0.1560988560745228,0.0,0.07372427888663227,0.28137184514778163,0.2819296561422123,0.03053383941161275
0.0,0.0,0.7714377032212136,0.0,0.07654541374818477,0.0,0.0,0.00880238574013586,0.0,0.1749560336895415,0.003976353465782773,0.0,0.0,0.0,0.017380350448709628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013554963549115642,0.03572243188157607,0.2955114529316016,0.0,0.06591691807821516,0.0,0.2257191473714281,0.0,0.0,0.018050141857254412,0.0,0.0,0.01853447804599533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13269528027462488,0.0,0.0,0.0,0.0,0.0,0.0,0.051692278358374984,0.056860943046750975,0.0,0.4339849591521614,0.0,0.1579750152538064,0.18004599030392432,0.018975937021466282,0.004091446807757368,0.0,0.0,0.0,0.006391387577651971,0.0,0.0,0.032241931137493844,0.0,0.0,0.0,0.0,0.0,0.003961966152421978,0.0,0.10418902765249806,0.0,0.0,0.0,0.0393489909500135,0.00914648536990094,0.0,0.0,0.0,0.0,0.0,0.09342495941910292,0.047273137425752135,0.04558276001963498,0.0,0.0,0.0,0.04156541447782654,0.0,0.10070858859668397,0.18827431132120426,0.0,0.05888445577576035,0.0,0.0,0.12326888749434654,0.0,0.0,0.17835133262962866,0.0,0.007812641893593845,0.0017157864081017926,0.11932961394052745,0.6403432820058663,0.016496319896195974,0.0,0.0,0.038843506390821333,0.07059541246297732,0.035103037991990535,0.11049688191740234,0.0,0.046965943358587406,0.0,0.0,0.003515888258318457,0.0,0.00908914113073436,0.03147989212837438,0.0,0.0,0.0,0.0,0.0,0.09414146379039312,0.0,0.03589131134574601,0.0,0.12845178518367875,0.0,0.0,0.153312466176877,0.0,0.0,0.0,0.2318133082995805,0.3118866981235153,0.0,0.2950999748522109
0.0,0.6923468477373069,0.0,0.0,0.0,0.2452400805377456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7416093612413805,0.0,0.0,0.0,0.0,0.4521736865332683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11866537745994125,0.0,0.0,0.0,0.0,0.0,0.4073418730968361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04149532664104106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4595889949668415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264560450695693,0.0,0.0,0.0,0.0,0.0,0.0,1.24302313539252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09783999165061852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4180603829849273,0.5572287155931119,0.3015057062211967,0.040724135625948996,0.1959648641306881,0.0,0.013026258834705215,0.0,0.0,0.4067434543724614,0.0,0.0,1.3881289068641307,0.0,0.0,0.0,0.0,0.06655077902062508,0.0,0.0,0.14089642199982289,0.011695999235469613,0.0,0.0013987359123640694,2.436372416902436,0.06274342923734551,0.0228436019746007,0.0,0.040008662684722925,0.0,0.0,0.08884716412087998,0.0,0.3600720555497857,0.0,0.0,0.030590337587313974,0.535097420295209,0.0027385198069288033,0.0,0.0,0.03932091312040532,0.0,0.0,0.0,0.04738482814363948,0.015269186453438428,0.0,0.7695855730396418,0.0,0.0095908259571858,0.0,0.0,0.0050549932610941435,0.0,0.051218948642071715,0.7000312666536561,0.001096031791730516,1.005500595594773,0.004566109813213906,0.01339794007995498,0.0,0.0,0.0072959841265995765,0.009332838407212815,0.061167891330620734,0.1402420435568637,0.0023928882196846365,0.0413691599537137,0.8075527638115159,0.0,0.0,0.005543711098047134,0.0,0.0,0.0,0.058247216854662685,0.04681232179237927,0.0073390460081619955,0.0,0.0,0.0062333839688202075,0.1529881178104351,0.0060178966109922785,0.006391387577651971,0.0,0.0,0.0,0.0,0.04156541447782654,0.06500697870535113,0.0,0.7648641616666373,0.017964653883723057,0.0,0.4853546906147683,0.0,0.0015428584116236846,0.32343924758443704,0.0,0.0,0.013912417618784631,0.0,0.0,0.018206856653311863,0.11067059353678624,0.006204654180686346,0.0,0.01479803242417034,0.0,0.15895740775756273,0.0,0.06619254401226053,0.0349903923451176,0.3665432356821435,0.08599563836279989,0.0,0.0009086116931194512,0.010378835522967846,0.0,0.0037173598706243135,0.0,0.0,0.005141249616076874,0.0,0.13520649943067445,0.0,0.0,0.0,0.0,0.1385130569831338,0.0,2.350208679218207,0.0,0.06473112615508117,0.020996379146712176,0.0,0.0,0.0,0.1720522091040003,0.0,0.020114562265755063,0.0,1.5865245743782446,0.23228008064553216,0.0,0.0
0.0,0.04014897946521896,0.0,0.0,0.0327920424234936,0.0,0.14711128666979936,0.02423456193287971,0.0,0.0019751395441471252,0.0,0.0,0.0,0.8334568566330927,0.21538039846383933,0.3463272123306016,0.03294716409912902,0.0,0.009519167376396036,0.0,0.08477182843918253,0.0,0.10457820713446388,0.06829934195332926,0.0,0.0,0.0,0.006937085120104585,0.010235593067168529,0.0,0.0,0.0,0.08873863777028979,0.007123723745994198,0.0030984646806527967,0.0018166515012660504,0.026644275272278712,0.0,0.0,0.0,0.04735690627480239,0.0,0.007769594145917669,0.0,0.0,0.0,0.0,0.0,0.0,0.188742724971628,0.0010383666622830082,0.038731152432846576,0.1296259254106089,1.7278638344769666,0.0,0.007683494796942389,0.0,0.0,0.007152435237813376,0.3003346209159388,0.03544092216998132,0.0,0.17427857103612218,0.3696730666979128,0.0,0.005759269288684953,0.0,0.0,0.0,0.04477179371212793,0.0,0.0,0.23845671362741785,0.0,0.08125780877799106,0.0,0.0,0.10528919503914196,0.015411930028824131,0.8442651220662973,0.14305376738758918,0.009318504412757752,0.5483675709731279,0.0,0.07269579527456681,0.0,0.001672556352187621,0.0,0.6310111271362395,0.021166991143232016,0.05215153815079545,0.6467893789200873,0.0,0.3697400602529043,0.0,0.03403254906703892,0.0,0.0015716811838486096,0.0,0.0,0.05305571340982397,0.23142011968148074,0.012868980246522966,0.0,0.10339692449223133,0.002479303879698359,0.18832495796742912,0.09875640780814267,0.0,0.0,0.0,0.3560649106827977,0.0035014963522007497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007123723745994198,0.07736606719377523,0.0,0.06725321250087378,0.0,0.0,0.07320327215670748,0.0,0.0,0.016838589534437013,0.0,0.0,0.0,0.0,0.0,0.041705579937373366,0.24129106193371516,0.002335274903879272,0.0,0.0,0.0,0.0,0.0,0.06412406481894521,0.013069150019521305,0.7560326542845779,0.1432627930386199,0.007898733535706859
